Label,DC10_R1T6_1,DC10_R2T6_1,DC10_R3T6_1,DC12_R1T6_1,DC12_R1T6_2,DC12_R2T6_1,DC12_R2T6_2,DC12_R3T6_1,DC12_R3T6_2,DC13_R1T6_1,DC13_R1T6_3,DC13_R2T6_1,DC13_R2T6_3,DC13_R3T6_1,DC13_R3T6_3,DC14_R1T6_1,DC14_R1T6_4,DC14_R2T6_1,DC14_R2T6_4,DC14_R3T6_1,DC14_R3T6_4,DC15_R1T6_1,DC15_R1T6_5,DC15_R2T6_1,DC15_R2T6_5,DC15_R3T6_1,DC15_R3T6_5,DC16_R1T6_1,DC16_R1T6_6,DC16_R2T6_1,DC16_R2T6_6,DC16_R3T6_1,DC16_R3T6_6,DC17_R1T6_1,DC17_R1T6_7,DC17_R2T6_1,DC17_R2T6_7,DC17_R3T6_1,DC17_R3T6_7,DC18_R1T6_1,DC18_R1T6_8,DC18_R2T6_1,DC18_R2T6_8,DC18_R3T6_1,DC18_R3T6_8,DC20_R1T6_2,DC20_R2T6_2,DC20_R3T6_2,DC23_R1T6_2,DC23_R1T6_3,DC23_R2T6_2,DC23_R2T6_3,DC23_R3T6_2,DC23_R3T6_3,DC24_R1T6_2,DC24_R1T6_4,DC24_R2T6_2,DC24_R2T6_4,DC24_R3T6_2,DC24_R3T6_4,DC25_R1T6_2,DC25_R1T6_5,DC25_R2T6_2,DC25_R2T6_5,DC25_R3T6_2,DC25_R3T6_5,DC26_R1T6_2,DC26_R1T6_6,DC26_R2T6_2,DC26_R2T6_6,DC27_R1T6_2,DC27_R1T6_7,DC27_R2T6_2,DC27_R2T6_7,DC27_R3T6_2,DC27_R3T6_7,DC28_R1T6_2,DC28_R1T6_8,DC28_R2T6_2,DC28_R2T6_8,DC30_R1T6_3,DC30_R2T6_3,DC30_R3T6_3,DC34_R1T6_3,DC34_R1T6_4,DC34_R2T6_3,DC34_R2T6_4,DC34_R3T6_3,DC34_R3T6_4,DC35_R1T6_3,DC35_R1T6_5,DC35_R2T6_3,DC35_R2T6_5,DC35_R3T6_3,DC35_R3T6_5,DC36_R1T6_3,DC36_R1T6_6,DC36_R2T6_3,DC36_R2T6_6,DC36_R3T6_3,DC36_R3T6_6,DC37_R1T6_3,DC37_R1T6_7,DC37_R2T6_3,DC37_R2T6_7,DC37_R3T6_3,DC37_R3T6_7,DC38_R1T6_3,DC38_R1T6_8,DC38_R2T6_3,DC38_R2T6_8,DC38_R3T6_3,DC38_R3T6_8,DC40_R1T6_4,DC40_R2T6_4,DC40_R3T6_4,DC45_R1T6_4,DC45_R1T6_5,DC45_R2T6_4,DC45_R2T6_5,DC45_R3T6_4,DC45_R3T6_5,DC46_R1T6_4,DC46_R1T6_6,DC46_R2T6_4,DC46_R2T6_6,DC46_R3T6_4,DC46_R3T6_6,DC47_R1T6_4,DC47_R1T6_7,DC47_R2T6_4,DC47_R2T6_7,DC47_R3T6_4,DC47_R3T6_7,DC48_R1T6_4,DC48_R1T6_8,DC48_R2T6_4,DC48_R2T6_8,DC48_R3T6_4,DC48_R3T6_8,DC50_R1TWB_5,DC50_R2TWB_5,DC50_R3TWB_5,DC56_R1T6_5,DC56_R1T6_6,DC56_R2T6_5,DC56_R2T6_6,DC56_R3T6_5,DC56_R3T6_6,DC57_R1TWB_5,DC57_R1TWB_7,DC57_R2TWB_5,DC57_R2TWB_7,DC57_R3TWB_5,DC57_R3TWB_7,DC58_R1T6_5,DC58_R1T6_8,DC58_R2T6_5,DC58_R2T6_8,DC58_R3T6_5,DC58_R3T6_8,DC60_R1T6_6,DC60_R2T6_6,DC60_R3T6_6,DC67_R1T6_6,DC67_R1T6_7,DC67_R2T6_6,DC67_R2T6_7,DC67_R3T6_6,DC67_R3T6_7,DC68_R1T6_6,DC68_R1T6_8,DC68_R2T6_6,DC68_R2T6_8,DC68_R3T6_6,DC68_R3T6_8,DC70_R1TWB_7,DC70_R2T6_7,DC70_R3TWB_7,DC78_R1T6_7,DC78_R1T6_8,DC78_R2T6_7,DC78_R2T6_8,DC78_R3T6_7,DC78_R3T6_8,DN82_R3TX_8,DN86_R1TX_8
PTHR13734,26.03,25.78,25.03,31.41,19.26,25.59,22.18,31.96,14.0,31.01,26.15,37.57,21.03,36.49,29.46,31.93,8.93,36.66,5.77,31.28,0.0,26.06,2.52,23.47,2.89,24.0,6.02,29.99,71.3,31.11,59.37,31.59,76.41,33.69,9.76,27.15,12.7,27.44,9.97,25.36,0.36,24.56,0.98,23.87,1.85,21.5,20.17,1.05,24.31,23.52,18.9,23.71,27.36,21.54,22.97,0.79,17.07,1.16,24.82,16.84,18.24,12.02,21.1,9.66,19.52,13.25,29.57,67.36,25.74,89.27,19.18,16.87,20.12,3.6,0.0,16.6,37.3,7.61,18.78,16.29,35.49,33.45,30.28,26.65,42.55,32.8,2.57,28.5,0.0,13.75,5.77,5.9,6.4,7.45,5.69,25.98,0.0,18.22,0.0,22.24,0.0,35.8,0.0,34.27,0.0,37.17,0.0,25.47,4.96,29.99,11.16,18.38,0.78,70.14,61.69,76.88,0.0,5.27,0.0,8.01,0.0,5.4,66.57,50.8,59.93,92.57,33.83,79.61,23.25,28.58,50.85,19.45,53.28,27.78,28.68,7.73,0.0,10.35,0.0,8.0,7.21,10.18,7.32,5.87,0.0,5.74,0.0,6.02,0.0,10.76,2.78,10.05,10.5,9.76,5.08,5.87,2.56,10.2,5.53,5.85,1.27,75.69,62.29,78.69,88.57,24.65,99.99,28.8,99.5,28.13,65.04,7.58,75.83,5.73,64.99,8.41,25.49,17.63,28.23,28.88,8.28,32.87,11.3,27.51,9.08,13.0,9.45
PTHR12374,41.7,46.67,45.34,40.45,38.11,43.57,42.62,43.26,21.34,40.66,8.74,54.17,14.52,43.96,11.85,20.09,2.39,25.93,1.58,27.48,0.0,23.63,20.69,30.12,20.26,34.82,14.1,31.01,30.41,38.85,39.29,24.01,20.18,23.38,3.64,38.96,5.73,44.73,11.5,22.3,4.37,20.79,2.44,20.73,7.23,51.41,34.59,3.8,38.92,7.08,37.08,8.86,35.71,4.0,37.65,0.25,30.28,0.0,43.91,3.01,25.08,20.85,28.12,20.62,31.19,21.69,23.88,23.49,22.42,22.86,36.53,13.6,35.82,5.0,0.0,13.98,40.45,25.64,34.31,27.48,7.17,14.9,14.81,28.86,5.71,12.73,0.0,20.91,0.0,0.0,24.52,1.29,20.23,0.0,18.22,15.1,0.0,20.59,0.0,10.46,0.0,13.16,10.37,15.52,4.61,19.73,18.59,14.22,13.9,9.56,17.84,13.03,1.86,8.59,7.79,4.09,0.0,29.01,0.0,28.74,0.0,24.36,8.63,8.94,7.09,22.06,7.94,22.0,5.47,33.39,1.12,25.53,6.76,49.16,3.37,24.35,0.0,25.51,0.0,30.69,29.42,31.44,30.48,17.54,0.0,21.46,0.0,18.77,0.0,33.28,4.53,26.9,15.91,24.91,4.66,19.32,11.2,24.0,12.7,21.08,7.09,33.18,29.67,45.31,47.3,27.94,53.45,22.7,50.13,23.65,33.48,25.39,31.43,16.9,35.42,17.29,25.52,19.14,20.54,26.12,16.34,27.54,30.09,29.42,20.46,24.82,27.49
PTHR11668,546.24,616.03,620.16,646.36,467.06,616.68,476.91,619.46,421.29,607.61,613.77,630.81,484.23,607.1,668.32,696.99,55.23,662.68,51.88,480.09,16.17,566.06,145.3,590.97,144.02,475.54,185.52,617.97,618.8,600.11,780.11,648.55,593.34,632.24,281.71,452.78,376.0,516.39,472.02,479.8,34.15,405.27,11.88,514.52,60.86,478.61,432.82,38.46,436.84,647.48,373.06,654.2,385.71,543.42,500.97,7.91,527.48,11.1,443.26,36.56,346.63,161.77,343.0,173.07,410.51,188.91,549.5,661.17,474.85,878.72,446.55,346.33,476.79,177.47,84.78,895.16,530.93,264.15,451.47,281.58,809.23,697.67,736.27,646.68,101.39,772.85,4.0,703.36,10.6,157.94,151.07,63.04,137.86,71.81,147.53,477.35,234.46,426.3,163.95,450.52,243.29,736.91,160.22,768.26,230.72,701.94,150.7,689.69,149.8,712.71,226.29,579.42,20.9,148.73,123.77,95.56,3.28,218.59,0.9,185.81,3.18,165.33,172.22,845.25,135.66,687.84,126.5,660.42,69.01,664.37,110.74,592.83,116.12,594.0,52.53,270.09,6.2,282.43,0.0,251.13,196.63,191.99,206.35,148.28,114.99,159.35,119.48,151.98,113.6,205.64,148.9,179.59,330.25,178.0,123.77,153.32,117.7,160.03,114.88,167.32,141.93,535.58,672.58,614.98,644.05,659.33,691.33,587.71,634.95,650.7,613.28,188.98,590.51,140.57,601.01,203.59,701.61,801.82,760.97,753.87,176.16,792.72,221.57,753.65,186.14,217.66,205.36
PTHR24063,3645.54,4130.13,4048.15,2045.64,286.86,2112.82,424.21,2868.91,234.35,379.19,117.43,442.32,131.66,398.38,136.86,837.63,13.02,709.95,7.26,5452.59,0.0,2618.77,601.17,2101.52,616.02,915.12,1037.38,463.39,586.49,1230.7,502.17,402.56,595.32,2613.51,32.63,3332.67,47.78,4518.08,64.4,3222.07,19614.68,4585.63,25974.84,2359.47,11589.63,226.79,264.55,7.49,261.9,110.13,361.04,164.61,382.34,93.78,401.02,0.29,536.99,0.55,365.17,15.46,266.3,516.52,205.98,537.26,229.39,555.72,287.35,627.59,227.97,706.14,363.15,72.61,397.51,21.97,0.44,83.84,353.78,392.0,418.06,337.34,196.49,164.11,152.59,133.86,74.83,150.34,8.64,130.85,1.64,61.59,378.19,46.67,385.46,22.46,390.23,84.98,1.86,129.61,0.0,103.94,0.0,183.87,0.0,180.29,0.0,177.39,0.0,142.52,213.75,177.21,385.59,128.61,28.26,55.8,55.18,46.31,0.0,591.7,0.0,437.75,0.0,483.82,104.36,261.32,87.72,566.5,56.61,595.27,21.41,94.55,39.78,73.78,43.47,88.64,22.25,371.24,0.0,450.28,0.0,408.34,510.91,550.34,578.55,566.24,2.44,624.42,3.63,519.25,0.85,503.25,7.23,535.28,36.87,510.04,14.89,301.92,64.95,319.18,75.43,301.75,77.83,853.62,633.09,717.76,594.85,104.22,576.09,107.86,608.81,105.18,691.63,237.01,593.01,188.36,762.29,226.89,118.18,92.61,111.7,118.5,192.14,126.27,164.98,129.63,197.76,241.39,241.66
PTHR21011,208.36,207.24,190.1,138.44,239.49,174.69,276.16,188.86,147.56,188.57,201.73,225.02,145.71,187.19,223.91,255.49,7.35,238.71,6.48,49.0,0.0,274.43,13.46,272.77,15.6,192.04,21.17,177.92,52.49,197.64,14.28,168.41,27.03,156.41,58.58,225.1,78.56,241.72,95.99,78.37,0.74,65.03,1.22,79.76,1.59,269.06,297.66,19.19,279.89,133.08,211.91,191.33,278.15,113.45,406.0,0.65,428.34,1.22,346.12,18.33,206.78,11.62,213.8,11.08,241.85,18.69,988.28,47.06,301.67,34.11,260.66,87.66,273.64,23.05,0.0,288.13,341.16,12.45,326.4,19.29,428.28,236.34,223.34,230.79,47.88,212.15,1.36,196.68,1.22,38.76,23.87,25.82,28.18,14.08,25.68,114.86,0.0,141.9,0.0,120.43,0.0,215.99,2.76,247.05,2.46,226.76,0.0,260.43,13.78,262.34,12.14,277.9,1.85,72.46,80.88,74.09,0.0,23.29,0.0,24.63,0.0,26.66,83.79,11.22,74.77,32.62,53.28,32.25,18.32,184.51,21.46,201.6,42.53,199.51,31.92,16.16,0.0,18.48,0.0,17.99,19.79,21.56,20.34,25.48,0.0,22.6,0.0,32.72,0.0,21.23,39.81,16.75,76.72,23.61,22.61,43.68,1.51,44.08,5.41,28.65,1.32,36.07,29.64,32.15,59.05,157.58,63.99,120.47,57.34,161.65,73.28,35.4,83.34,16.27,102.44,26.44,290.84,200.54,314.04,228.54,28.83,228.04,33.12,168.18,23.31,21.5,21.26
PTHR12730,72.17,76.13,79.86,53.39,29.0,70.02,27.47,80.36,30.23,40.15,2.61,50.62,3.62,41.34,3.82,106.12,9.02,99.63,0.0,40.71,0.0,83.81,7.45,95.21,8.09,33.27,14.53,54.25,33.83,56.52,11.14,54.8,23.51,90.27,2.45,44.93,1.29,61.91,2.52,67.0,1.97,57.87,0.22,54.69,4.08,33.74,21.74,1.4,33.42,6.71,30.98,8.46,34.19,12.98,32.51,0.0,26.22,0.0,36.17,0.0,22.24,8.8,19.57,7.48,29.53,11.12,17.98,45.19,24.56,31.92,33.59,3.89,37.47,1.01,0.0,1.78,35.08,17.6,35.01,6.33,19.65,7.9,7.44,5.53,1.87,8.29,3.9,6.77,0.0,2.66,10.91,2.48,12.34,0.0,15.32,4.13,0.0,7.77,0.0,5.09,0.0,14.07,0.0,15.15,0.0,13.55,0.0,12.73,13.03,10.16,18.44,7.5,0.0,3.29,3.11,1.52,0.0,10.25,0.0,11.1,0.0,11.38,8.85,28.19,5.13,21.83,1.95,42.04,3.77,11.88,3.22,6.23,5.41,9.68,2.41,16.79,0.0,22.44,0.0,20.93,18.18,20.93,19.02,12.34,0.0,11.17,0.93,15.67,1.76,18.27,4.62,18.52,7.79,18.82,1.19,23.27,3.05,24.53,6.7,18.03,1.44,32.2,36.14,35.02,64.43,8.31,51.23,9.5,60.32,9.14,31.55,17.05,35.65,12.6,22.93,13.08,11.42,9.45,8.26,11.33,9.73,18.58,10.16,8.35,7.19,18.14,23.65
PTHR11947,183.36,218.05,232.94,204.21,89.62,198.48,93.55,192.99,89.63,214.01,36.19,226.54,23.31,198.6,38.68,224.73,2.96,221.12,1.51,147.47,0.0,208.89,76.76,202.68,78.8,128.67,85.39,214.16,148.07,205.87,106.94,185.13,174.64,180.95,9.26,191.45,42.35,210.82,54.73,178.42,4.66,140.13,0.69,191.81,9.64,77.01,85.79,3.06,76.77,30.96,77.76,40.47,107.75,19.01,118.45,0.0,148.4,0.0,114.14,7.52,51.2,112.68,45.82,117.04,52.92,118.28,77.69,175.33,74.17,210.88,74.46,37.76,94.49,24.58,0.0,17.81,98.6,38.57,125.51,44.98,53.37,43.87,39.91,22.95,15.59,27.12,2.16,30.01,0.0,3.73,80.9,4.19,77.13,4.13,79.74,18.05,3.57,17.12,0.0,15.52,2.44,30.07,0.0,32.19,1.55,35.29,1.25,32.31,30.47,38.37,36.58,25.94,2.38,25.71,16.39,11.38,0.0,86.21,0.0,100.46,0.0,89.13,29.97,78.47,25.25,162.05,20.08,181.85,10.33,23.65,6.89,23.73,17.92,18.22,14.3,37.58,0.0,40.03,0.0,43.34,95.93,94.74,95.34,82.54,5.15,85.78,3.35,85.89,2.64,109.37,102.07,99.74,220.18,97.05,80.11,95.26,10.41,115.19,6.95,116.27,7.13,201.53,154.78,183.56,187.79,37.28,190.96,46.05,198.13,49.52,186.99,29.64,148.53,22.75,167.09,28.71,50.79,24.83,34.84,21.54,24.53,14.25,20.9,32.08,21.84,38.08,37.9
PTHR12736,17.88,19.0,17.88,28.27,72.4,13.8,95.07,20.85,46.78,21.37,1.96,22.59,1.13,22.59,1.56,17.76,0.88,19.38,0.0,15.45,0.0,14.65,17.14,17.65,14.93,13.71,8.43,16.83,18.04,16.56,11.67,19.08,25.93,24.37,3.3,18.36,9.42,18.41,10.74,17.31,12.04,13.6,3.17,18.48,17.93,34.26,70.91,0.29,36.52,0.44,71.42,1.62,62.96,0.52,109.9,0.0,79.46,0.0,80.8,0.3,52.39,18.41,36.17,17.99,51.58,15.89,76.55,23.04,42.73,34.44,102.6,8.96,92.57,6.98,0.0,17.09,52.63,64.8,85.42,15.86,5.69,2.04,1.46,1.53,3.91,2.15,0.0,3.89,0.0,0.0,15.71,0.0,15.66,0.0,13.11,1.63,0.0,2.0,0.0,1.1,0.0,2.93,0.0,2.02,0.0,2.47,0.0,2.78,42.97,2.3,64.45,2.27,6.46,3.21,3.14,1.78,0.0,17.9,0.0,32.09,0.0,20.82,4.92,7.05,2.27,26.25,3.42,19.73,0.94,16.41,2.58,10.27,3.47,17.24,1.16,69.27,0.0,103.0,0.0,77.23,24.27,28.77,24.47,13.34,0.73,13.24,0.0,11.31,0.0,25.31,5.09,25.01,16.41,22.8,10.45,18.26,3.54,20.92,7.37,18.65,9.21,26.5,22.51,26.41,20.51,16.94,24.57,22.58,20.48,17.3,20.93,26.83,15.31,21.26,17.66,26.02,11.01,10.43,13.63,17.1,15.57,11.83,15.33,18.56,20.45,22.01,12.03
PTHR12735,76.44,63.4,59.51,63.89,72.15,53.54,81.91,68.23,36.89,76.19,187.79,70.73,142.69,72.89,243.52,64.14,2.59,67.51,0.86,54.11,0.29,73.33,52.19,72.36,63.62,77.63,66.76,80.71,46.62,78.65,44.81,86.76,59.81,66.62,16.68,71.48,37.39,64.75,31.94,47.75,12.57,40.85,2.06,45.01,17.55,78.7,70.08,6.79,84.28,134.0,80.6,148.09,127.66,96.19,94.37,0.0,75.31,0.0,85.13,7.78,65.83,93.3,71.05,80.35,73.93,86.92,147.87,68.87,71.69,59.09,63.51,44.71,60.38,11.7,0.55,95.82,80.7,66.07,62.67,94.42,252.3,251.06,259.44,193.02,28.93,183.2,2.15,206.87,0.0,85.94,96.42,33.39,92.93,27.48,102.1,105.29,0.0,109.41,0.0,99.23,0.0,137.73,2.48,143.73,4.11,146.58,3.31,155.57,39.62,200.6,89.64,119.95,8.01,43.47,42.6,44.44,0.0,103.68,0.0,126.7,0.0,109.06,44.05,17.09,39.37,89.09,25.2,58.62,27.93,62.53,25.69,51.47,28.75,56.33,14.19,72.0,0.0,96.07,0.0,78.85,101.54,111.42,99.24,96.1,2.57,91.96,0.0,104.68,0.52,113.1,14.46,99.8,47.59,101.45,16.6,122.08,29.25,139.28,27.51,116.16,16.33,63.64,63.35,60.8,96.6,65.45,90.52,57.28,101.44,67.69,85.46,85.95,74.56,61.13,71.88,98.94,86.12,45.17,96.47,69.07,100.3,73.62,107.49,81.76,83.64,140.57,128.61
PTHR15020,177.81,177.7,168.2,182.02,84.8,139.17,81.22,158.14,34.09,206.1,86.3,246.88,52.95,275.47,101.13,151.81,0.89,152.24,3.34,93.57,0.0,190.27,87.3,211.43,79.03,128.12,78.8,213.32,142.91,280.76,83.56,225.85,137.22,143.44,49.76,193.72,54.74,184.49,53.39,56.8,11.98,45.25,3.05,85.51,20.71,85.93,93.08,6.61,108.79,164.86,81.29,106.89,110.43,160.86,110.7,0.0,131.48,0.22,109.66,5.64,53.07,177.63,53.31,154.49,55.6,162.58,265.95,179.45,99.44,142.22,61.32,98.7,67.01,37.26,0.0,335.84,105.21,135.24,77.8,269.09,227.9,110.96,103.6,84.22,14.88,96.64,1.47,136.78,0.0,45.35,237.01,21.45,230.81,25.88,225.41,46.33,0.0,58.46,8.25,47.41,0.0,73.4,0.0,84.25,0.0,74.24,0.0,128.89,69.6,115.77,164.38,101.33,11.37,26.97,19.36,20.12,0.0,188.44,0.0,220.88,0.0,268.03,22.42,54.11,19.29,173.42,18.16,172.68,7.06,141.4,9.0,97.52,11.39,131.33,9.03,115.53,0.0,139.79,0.0,119.39,170.3,194.67,174.66,350.33,6.97,316.6,6.76,317.33,6.93,255.09,41.48,146.03,134.08,155.9,50.56,286.38,41.18,309.21,55.96,227.77,33.9,207.92,128.24,153.06,300.87,143.85,286.72,146.54,322.44,161.19,238.51,117.69,226.36,88.55,245.29,122.36,87.98,137.08,89.43,126.11,90.66,119.48,80.65,131.26,94.22,167.31,176.46
PTHR12321,176.94,173.31,167.43,165.63,92.83,227.28,99.19,186.44,49.58,172.57,42.03,203.69,34.24,186.42,46.02,176.1,9.43,175.1,2.88,89.66,0.0,156.4,18.33,160.67,21.87,216.26,20.45,146.51,67.44,185.67,49.2,142.55,136.19,142.6,2.69,160.55,3.1,183.29,4.72,106.11,8.97,76.01,1.35,104.92,11.66,124.49,86.43,17.35,112.63,49.46,89.85,58.25,89.53,43.88,110.96,0.29,100.58,0.27,122.29,14.59,68.56,29.94,52.68,29.02,74.91,31.05,79.83,128.32,83.57,132.78,96.89,7.39,106.63,1.9,0.0,4.79,119.81,59.93,92.62,54.88,96.07,53.94,50.4,40.78,44.53,45.68,7.23,36.95,1.09,11.29,25.5,9.85,23.72,4.07,26.2,31.14,0.0,37.15,1.86,30.82,0.0,52.96,0.0,68.63,0.0,54.25,0.0,33.94,40.98,55.2,56.75,42.94,7.86,63.02,56.78,52.2,0.0,25.31,0.34,26.94,0.0,26.22,68.26,45.34,62.26,150.07,37.71,129.89,27.91,7.65,33.48,4.6,57.4,5.86,17.53,67.03,0.0,82.54,0.0,74.4,31.88,36.24,35.84,26.7,0.54,26.78,0.0,25.05,0.39,37.69,0.0,37.27,2.0,36.54,0.0,23.11,17.54,32.48,21.31,26.52,15.54,121.83,133.12,109.71,105.17,10.27,92.04,5.37,114.34,8.09,104.57,74.46,91.18,49.15,93.88,59.22,8.33,5.46,10.84,5.12,54.11,8.39,85.31,7.48,67.2,95.79,96.15
PTHR12320,96.82,108.72,120.1,96.69,92.49,92.56,91.96,100.58,50.42,95.84,183.07,100.46,141.72,85.58,231.79,115.78,43.2,107.12,9.43,69.02,0.0,107.74,110.18,116.41,105.37,88.95,84.0,100.13,193.38,87.75,151.94,93.9,220.6,95.35,47.73,80.26,49.34,97.15,48.03,78.87,15.69,61.89,6.15,74.39,32.96,87.95,75.45,5.03,71.18,150.7,70.19,156.31,82.25,79.91,104.68,1.12,134.55,1.34,79.41,47.79,56.04,128.75,50.62,132.4,59.01,154.9,91.65,230.34,60.1,316.71,94.19,77.68,111.3,26.33,0.0,73.77,99.83,122.46,95.93,99.43,169.23,240.2,227.66,148.55,103.31,200.43,7.23,157.37,1.99,47.71,144.07,20.16,136.3,22.86,139.18,99.86,0.0,120.87,0.0,110.14,0.0,189.04,1.75,192.47,1.56,185.0,2.07,212.79,100.36,207.13,103.23,173.08,11.59,202.97,212.13,153.19,0.0,139.4,0.0,146.35,0.0,142.03,183.03,100.38,160.99,259.63,119.49,247.24,83.32,162.96,89.84,163.35,121.57,220.55,71.33,136.79,0.0,130.52,0.0,133.48,116.26,120.01,121.22,126.79,0.0,128.63,0.0,130.18,0.0,122.93,31.82,119.02,60.46,118.05,30.26,141.99,28.24,146.46,26.7,142.85,21.31,229.98,237.55,245.32,225.01,134.94,191.87,131.91,228.05,137.97,213.29,98.32,172.53,72.1,175.96,92.6,105.96,119.99,120.53,159.45,79.97,150.22,60.79,183.48,85.57,91.75,84.42
PTHR12323,34.68,32.22,32.13,28.04,15.42,25.72,17.46,31.39,12.8,25.06,8.77,35.11,11.59,29.37,10.87,25.13,0.99,24.36,1.31,20.87,0.0,18.97,4.48,24.63,2.66,27.67,3.27,30.54,15.53,29.39,17.17,33.26,14.02,27.64,7.86,24.28,12.85,30.22,8.67,17.94,1.19,16.22,0.0,18.86,0.0,24.45,17.2,1.45,18.02,10.35,25.13,9.22,24.55,6.52,15.74,0.0,11.59,0.0,21.36,2.72,14.55,4.32,16.49,4.1,9.94,3.89,22.17,11.64,18.39,14.78,15.5,19.3,20.43,10.21,0.0,10.82,19.44,1.24,24.19,7.76,8.69,11.25,14.21,25.73,1.7,23.28,0.0,44.35,0.0,1.68,3.46,1.79,3.87,5.02,3.53,13.9,0.0,15.08,0.0,10.49,0.0,13.11,0.0,15.05,0.0,12.31,0.0,14.15,3.23,10.57,5.18,10.8,0.0,8.79,7.13,4.0,0.0,4.02,0.0,5.11,0.0,3.9,8.96,0.0,5.64,10.16,6.95,19.95,9.5,23.85,1.16,17.78,5.38,23.24,4.07,1.47,0.0,2.62,0.0,2.97,4.31,4.32,4.09,3.97,0.0,4.23,0.0,3.82,0.0,5.62,3.27,3.92,13.17,3.84,6.27,2.51,0.0,5.41,2.21,4.63,0.0,20.25,15.53,22.09,28.23,24.9,31.72,42.12,25.13,34.94,14.48,2.27,28.07,0.58,22.23,2.58,21.16,25.81,14.31,22.51,5.75,29.6,3.12,30.77,0.0,2.1,2.33
PTHR32472,20.09,19.47,19.57,23.59,11.78,20.36,12.09,22.67,4.28,27.6,0.83,23.36,0.46,23.37,0.7,19.46,0.0,20.09,0.0,20.68,0.0,13.78,9.32,13.94,11.13,14.67,11.43,27.39,28.61,23.14,21.24,26.13,22.56,20.56,9.42,19.02,21.02,18.1,29.74,19.87,0.89,18.71,0.0,20.66,0.0,17.12,12.7,1.61,12.52,0.0,15.46,1.71,10.46,1.77,12.3,0.0,9.32,0.0,19.47,1.58,11.71,11.94,11.6,12.34,14.48,14.32,9.44,32.98,10.65,24.03,10.4,15.87,12.24,5.81,0.0,15.04,28.32,1.85,11.26,1.95,11.61,1.15,1.21,2.53,2.81,4.84,0.0,3.31,0.0,0.0,14.29,0.0,14.89,0.0,13.71,0.0,0.0,0.31,0.0,0.38,0.0,2.27,0.0,1.96,0.0,1.68,0.0,2.02,4.83,1.56,5.16,1.24,0.0,8.0,6.33,5.45,0.0,16.77,0.0,19.44,0.0,14.8,5.3,0.0,3.01,23.31,5.9,27.41,1.7,17.34,1.98,9.87,1.57,4.09,2.96,1.84,0.0,3.56,0.0,2.46,14.48,13.78,14.17,16.28,0.0,14.94,0.0,12.48,0.0,15.85,4.44,14.24,9.37,13.07,4.3,10.49,3.67,15.73,0.0,10.79,0.0,39.93,29.98,40.79,43.9,24.35,42.95,22.22,38.62,24.42,50.37,2.9,34.26,3.27,49.6,3.24,28.32,9.83,29.42,34.58,1.08,31.72,2.35,35.81,4.38,3.8,2.97
PTHR20856,97.55,106.06,113.89,98.63,138.6,91.45,132.65,96.35,155.53,93.47,39.83,83.63,28.64,81.89,44.88,131.56,140.14,122.2,160.69,64.72,18.43,112.46,39.6,106.43,43.81,79.99,41.74,102.29,132.6,98.2,99.34,108.4,99.35,113.36,54.53,78.06,47.47,86.73,46.57,77.85,23.86,68.45,13.48,78.59,26.82,155.27,116.33,18.18,168.28,32.54,135.59,51.73,160.11,37.86,122.42,21.21,101.8,16.55,149.95,33.88,104.31,51.25,118.48,49.81,133.52,67.54,87.42,138.47,127.16,137.22,134.85,56.97,143.78,31.0,1.52,78.73,170.73,73.42,142.07,110.61,67.4,58.4,53.79,44.93,12.71,42.36,0.0,35.61,6.63,13.42,71.81,7.1,64.62,7.09,70.35,36.61,18.29,38.1,18.72,28.92,17.04,59.66,13.13,60.11,7.68,63.59,10.88,45.28,45.04,53.23,58.54,36.81,3.37,30.02,18.48,9.74,4.65,59.57,4.54,80.95,4.8,76.94,41.5,75.66,27.99,115.34,49.26,135.41,30.22,97.95,16.27,91.69,17.31,107.39,19.02,78.25,31.15,96.48,0.0,93.04,56.53,61.94,63.4,69.75,8.1,68.58,9.04,81.28,10.25,72.86,26.98,47.52,43.57,49.36,15.92,77.46,33.93,102.02,51.97,61.79,24.1,132.17,123.18,137.4,179.03,98.48,190.62,85.42,186.74,94.46,135.11,94.98,153.23,70.67,127.57,81.58,92.52,84.09,84.51,95.15,72.12,86.78,80.8,107.67,73.89,131.95,124.3
